ROW_ID,ZONE,ODD_EVEN,ADDR_LOW,ADD_HIGH,add_name
5619,383,O,901,999,W NEWPORT AVE
5620,510,O,4815,4857,N NORDICA AVE
5621,159,O,9401,9451,S NORMAL AVE
5622,761,O,12301,12399,S NORMAL AVE
5623,11,E,5558,5558,S NORDICA AVE
5624,26,O,1615,1655,N NORMANDY AVE
5625,2,O,4817,4859,N NORMANDY AVE
5626,7,O,5401,5445,S NORMANDY AVE
5627,20,O,5601,5655,N NOTTINGHAM AVE
5629,358,E,100,126,W OAK ST
5630,383,O,601,699,W OAKDALE AVE
5631,383,O,801,899,W OAKDALE AVE
5632,383,O,901,999,W OAKDALE AVE
5633,383,O,1001,1099,W OAKDALE AVE
5634,383,O,1101,1199,W OAKDALE AVE
5635,1091,O,4015,4057,W OAKDALE AVE
5636,92,O,4813,4857,W OAKDALE AVE
5637,945,O,6101,6155,N OAKLEY AVE
5638,280,O,6201,6255,N OAKLEY AVE
5639,101,O,5315,5359,W WINNEMAC AVE
5640,844,O,8501,8599,W WINONA ST
5641,143,O,909,919,W WISCONSIN ST
5642,168,O,701,799,N WOLCOTT AVE
5643,154,O,1301,1399,N WOLCOTT AVE
5644,1496,E,2410,2498,N MCVICKER AVE
5645,1496,O,2411,2499,N MCVICKER AVE
5646,4,O,5201,5287,S LATROBE AVE
5647,92,O,4815,4857,N LEAVITT ST
5648,280,O,6301,6341,N LEAVITT ST
5649,80,O,801,899,S LEAVITT ST
5650,1136,O,1701,1799,S LEAVITT ST
5651,101,O,4943,4955,N LOCKWOOD AVE
5652,5,O,613,625,S LOOMIS ST
5653,5,E,1150,1158,W VERNON PARK PL
5654,185,O,4001,4049,S TALMAN AVE
5655,1086,O,7101,7199,S TALMAN AVE
5656,168,O,1901,1999,W THOMAS ST
5657,168,O,2301,2347,W THOMAS ST
5658,1179,E,4502,4526,W THOMAS ST
5659,163,E,2726,2732,W THORNDALE AVE
5660,1453,E,2600,2668,W PERSHING RD
5661,157,O,2501,2531,S THROOP ST
5662,157,O,2611,2627,S THROOP ST
5663,612,O,11601,11699,S THROOP ST
5664,157,E,2802,2884,S THROOP ST
5665,1453,O,2701,2799,W PERSHING RD
5666,277,O,2401,2455,W PERSHING RD
5667,225,O,1601,1659,N TRIPP AVE
5668,4,O,5319,5339,S LARAMIE AVE
5669,1189,E,658,720,N LARRABEE ST
5670,432,O,7401,7435,S LOWE AVE
5671,143,E,1700,1764,N LARRABEE ST
5672,70,O,5105,5161,S TRIPP AVE
5673,82,O,1701,1759,N TROY ST
5674,96,O,2701,2757,N TROY ST
5675,97,O,3801,3855,N TROY ST
5676,341,O,4401,4457,N MULLIGAN AVE
5677,1463,O,2801,2899,N NAGLE AVE
5679,7,O,5515,5557,S NAGLE AVE
5680,49,E,5804,5856,N NAPOLEON AVE
5681,1399,O,4817,4899,N NASHVILLE AVE
5682,29,O,5515,5557,S NASHVILLE AVE
5683,1119,O,2801,2899,N NATCHEZ AVE
5684,857,O,3917,3937,N NATCHEZ AVE
5686,255,O,2819,2855,N NATOMA AVE
5687,1097,O,3215,3257,N NATOMA AVE
5688,721,O,5701,5743,N NATOMA AVE
5689,255,O,2801,2857,N NEENAH AVE
5690,2,E,4816,4828,N NEENAH AVE
5691,280,O,6301,6345,N OAKLEY AVE
5692,80,O,501,531,S OAKLEY BLVD
5693,162,O,3211,3257,N OCTAVIA AVE
5694,41,O,5415,5485,N OCTAVIA AVE
5695,24,O,5615,5627,N ODELL AVE
5696,24,E,5700,5756,N ODELL AVE
5697,24,O,5801,5859,N ODELL AVE
5698,63,E,6426,6454,N OGALLAH AVE
5699,745,O,9301,9399,S OGLESBY AVE
5700,863,O,1101,1149,W OHIO ST
5701,200,O,2209,2253,W OHIO ST
5702,398,O,2401,2451,W OHIO ST
5703,632,O,4701,4799,W OHIO ST
5704,966,E,5900,5968,W OHIO ST
5705,83,O,5601,5631,N OKETO AVE
5706,83,O,5701,5757,N OKETO AVE
5707,63,O,6437,6459,N OKETO AVE
5709,256,O,3913,3953,N OLCOTT AVE
5710,41,O,5501,5569,N OLCOTT AVE
5711,63,O,6401,6419,N OLCOTT AVE
5712,886,E,3920,3974,N OLEANDER AVE
5713,65,O,1605,1677,W OLIVE AVE
5714,65,O,1743,1777,W OLIVE AVE
5715,8,E,6646,6698,N OLMSTED AVE
5716,8,E,6700,6798,N OLMSTED AVE
5717,63,O,6501,6557,N OLYMPIA AVE
5718,1189,O,401,499,W ONTARIO ST
5719,1302,O,3201,3299,N OPAL AVE
5720,143,O,1601,1665,N ORCHARD ST
5721,143,O,1901,1971,N ORCHARD ST
5722,143,O,2205,2257,N ORCHARD ST
5723,143,O,1815,1877,N ORCHARD ST
5724,383,O,3101,3199,N ORCHARD ST
5725,143,E,2422,2480,N ORCHARD ST
5726,383,O,2801,2899,N ORCHARD ST
5727,928,O,3615,3645,N ORIOLE AVE
5728,231,O,5901,5935,N ORIOLE AVE
5729,8,O,6801,6817,N ORIOLE AVE
5730,1081,O,1001,1099,N ORLEANS ST
5731,537,O,1501,1551,N ORLEANS ST
5732,142,O,1717,1741,N ORLEANS ST
5733,142,O,1801,1853,N ORLEANS ST
5734,143,O,2031,2045,N ORLEANS ST
5735,1034,O,3901,3959,N OSCEOLA AVE
5736,1288,O,6601,6655,N OSHKOSH AVE
5737,127,O,7215,7255,N OVERHILL AVE
5738,364,O,853,899,N LA SALLE DR
5739,1673,E,806,898,S PARK TER
5740,1346,O,4801,4899,W PARKER AVE
5741,123,O,4301,4399,W PARKER AVE
5742,873,O,4401,4453,W PARKER AVE
5743,1421,O,5501,5599,W PARKER AVE
5744,1090,O,1001,1099,N PARKSIDE AVE
5745,1117,O,1101,1199,N PARKSIDE AVE
5746,174,E,2700,2744,N PARKSIDE AVE
5747,1206,O,3101,3199,N PARKSIDE AVE
5748,876,O,21,131,S PARKSIDE AVE
5749,159,O,9401,9445,S PARNELL AVE
5750,159,E,9800,9820,S PARNELL AVE
5751,383,O,1101,1199,W PATTERSON AVE
5752,960,O,2501,2537,W PATTERSON AVE
5753,168,O,901,959,N HONORE ST
5755,119,E,300,312,W EVERGREEN AVE
5756,119,E,314,398,W EVERGREEN AVE
5757,345,E,5656,5656,S KENNETH AVE
5758,187,O,6253,6263,S WHIPPLE ST
5759,62,O,4601,4655,N WINCHESTER AVE
5760,62,O,4701,4741,N WINCHESTER AVE
5761,375,O,6501,6515,N WINCHESTER AVE
5762,95,E,2906,2952,N DAWSON AVE
5763,95,O,2859,2999,N DAWSON AVE
5764,93,O,2701,2743,N LAWNDALE AVE
5765,407,O,1501,1541,N LAWNDALE AVE
5766,750,O,1617,1653,N LAWNDALE AVE
5767,103,O,3501,3587,N LAWNDALE AVE
5768,90,E,3904,3942,N LAWNDALE AVE
5769,107,O,4401,4499,N LAWNDALE AVE
5770,475,E,7600,7654,S LAWNDALE AVE
5771,154,O,1601,1699,W LE MOYNE ST
5772,154,O,1701,1799,W LE MOYNE ST
5773,1251,O,3001,3099,N LOTUS AVE
5774,856,E,1900,1942,N LOWELL AVE
5775,227,E,5534,5552,N LEAVENWORTH AVE
5776,801,O,2301,2343,N LOWELL AVE
5777,1207,E,1800,1898,N LOWELL AVE
5778,144,O,5101,5159,N LOWELL AVE
5779,1101,O,3001,3099,N LUNA AVE
5780,374,O,3105,3145,N LUNA AVE
5781,133,O,3601,3657,N LUNA AVE
5782,690,O,2601,2699,W LUTHER ST
5783,102,O,2513,2579,W LYNDALE ST
5784,239,O,3401,3449,W LYNDALE ST
5785,483,O,4501,4535,W VAN BUREN ST
5786,12,O,9231,9259,S VANDERPOEL AVE
5787,12,O,9301,9371,S VANDERPOEL AVE
5788,12,O,9601,9647,S VANDERPOEL AVE
5789,12,O,9701,9775,S VANDERPOEL AVE
5790,12,O,9801,9859,S VANDERPOEL AVE
5791,1344,O,6401,6499,S VERNON AVE
5792,5,E,1024,1072,W VERNON PARK PL
5793,64,E,8642,8660,S VINCENNES AVE
5794,1578,O,11811,11867,S VINCENNES AVE
5796,138,O,10801,10859,S UNION AVE
5797,787,O,11101,11199,S UNION AVE
5798,1433,O,6201,6299,S UNIVERSITY AVE
5799,156,O,6517,6569,N TAHOMA AVE
5800,156,E,6578,6598,N TAHOMA AVE
5801,102,O,2401,2499,N TALMAN AVE
5802,346,O,2801,2899,N TALMAN AVE
5804,185,E,3932,3958,S TALMAN AVE
5805,692,O,4201,4259,S TALMAN AVE
5806,252,E,4500,4558,S TALMAN AVE
5807,5,O,1015,1077,W TAYLOR ST
5808,1395,O,1601,1699,N MEADE AVE
5809,26,O,7001,7099,W MEDILL AVE
5810,383,O,601,799,W MELROSE ST
5812,103,O,3401,3499,W MELROSE ST
5813,141,E,4100,4154,W MELROSE ST
5814,141,E,4200,4254,W MELROSE ST
5815,47,O,5101,5159,W MELROSE ST
5816,47,O,5201,5259,W MELROSE ST
5817,47,E,5300,5358,W MELROSE ST
5818,26,O,1701,1759,N MELVINA AVE
5820,906,O,2101,2199,N MENARD AVE
5821,906,O,2201,2299,N MENARD AVE
5822,1005,E,4800,4832,N MENARD AVE
5823,962,E,5500,5514,S MENARD AVE
5824,25,O,9301,9359,S MICHIGAN AVE
5825,205,O,5701,5759,W MIDWAY PARK NAN
5826,205,O,5801,5859,W MIDWAY PARK NAN
5827,205,O,5901,5967,W MIDWAY PARK NAN
5829,554,O,3401,3499,S OAKLEY AVE
5830,8,E,6616,6652,N OTTAWA AVE
5831,1354,O,6801,6899,N OTTAWA AVE
5832,654,O,3201,3299,N PACIFIC AVE
5833,63,O,6401,6437,N OXFORD AVE
5834,50,O,6717,6743,N OXFORD AVE
5835,1059,O,3213,3257,N OZANAM AVE
5837,925,O,3701,3799,W PALMER ST
5840,852,O,4001,4099,W PATTERSON AVE
5841,55,O,4601,4649,W PATTERSON AVE
5842,350,O,801,851,N LA SALLE DR
5843,55,O,4705,4747,W PATTERSON AVE
5844,48,O,4801,4899,W PATTERSON AVE
5845,48,O,4901,4919,W PATTERSON AVE
5846,10,O,5615,5659,W PATTERSON AVE
5847,1433,O,1101,1199,E 62ND ST
5849,746,O,4401,4499,W WILCOX ST
5850,142,O,201,263,W WILLOW ST
5851,142,O,305,345,W WILLOW ST
5852,143,O,607,657,W WILLOW ST
5853,143,O,901,957,W WRIGHTWOOD AVE
5854,125,O,9601,9699,S WINCHESTER AVE
5855,12,O,9901,9959,S WINCHESTER AVE
5856,578,E,1742,1798,N LAMON AVE
5857,341,O,3201,3251,N LAMON AVE
5858,19,O,801,899,N LAVERGNE AVE
5859,143,O,2001,2069,N LARRABEE ST
5860,143,O,1601,1649,N LARRABEE ST
5861,19,O,1001,1099,N LAVERGNE AVE
5862,199,O,1101,1145,N LAWNDALE AVE
5863,93,O,2801,2859,N LAWNDALE AVE
5864,750,O,2609,2659,N LAWNDALE AVE
5865,552,O,2903,2987,N LAWNDALE AVE
5866,585,O,3401,3459,N LAWNDALE AVE
5867,107,O,4501,4599,N LAWNDALE AVE
5868,146,O,4801,4899,N LAWNDALE AVE
5869,1263,O,10301,10399,S LAWNDALE AVE
5870,535,O,3601,3699,W LE MOYNE ST
5871,101,O,5301,5317,N LEAMINGTON AVE
5872,80,O,921,951,S LEAVITT ST
5873,361,O,3401,3459,S LEAVITT ST
5874,51,O,901,955,N LECLAIRE AVE
5875,240,O,2801,2899,N LECLAIRE AVE
5876,113,E,3850,3854,W LELAND AVE
5877,227,O,5573,5577,N LEONARD AVE
5878,5,O,1301,1319,W LEXINGTON ST
5879,696,O,3501,3599,W LEXINGTON ST
5880,489,O,4301,4359,W LEXINGTON ST
5881,143,O,801,889,W LILL AVE
5882,143,O,1101,1157,W LILL AVE
5883,441,O,1615,1659,N LOCKWOOD AVE
5885,101,O,5057,5099,N LONG AVE
5886,101,O,5401,5499,N LONG AVE
5887,1402,O,9301,9399,S LONGWOOD DR
5888,1402,O,9401,9499,S LONGWOOD DR
5889,5,O,701,751,S LOOMIS ST
5890,66,E,8714,8758,S MERRILL AVE
5891,346,O,2901,2959,N MERRIMAC AVE
5892,29,O,5401,5499,S MERRIMAC AVE
5893,7,O,5515,5559,S MERRIMAC AVE
5895,270,E,1500,1558,N MONTICELLO AVE
5896,325,O,2301,2355,N TRIPP AVE
5897,1349,O,3601,3699,N TRIPP AVE
5898,383,O,3601,3699,N MAGNOLIA AVE
5899,167,O,4103,4157,N TROY ST
5900,350,E,100,128,W CHESTNUT ST
5903,354,O,2101,2127,N MANGO AVE
5905,339,E,4016,4056,N MANGO AVE
5906,746,E,4000,4258,S MAPLEWOOD AVE
5907,429,O,6701,6759,S MAPLEWOOD AVE
5908,1186,O,2101,2299,N MARMORA AVE
5909,810,O,4717,4753,S MAPLEWOOD AVE
5910,433,O,8101,8199,S MARSHFIELD AVE
5911,1377,O,8601,8699,S MARYLAND AVE
5912,19,O,1401,1457,N MASON AVE
5913,19,E,1500,1552,N MASON AVE
5914,1420,O,2101,2199,N MASON AVE
5915,148,E,22,32,S MASON AVE
5916,148,O,101,143,S MASON AVE
5917,19,O,901,937,S MASON AVE
5918,19,O,1001,1059,S MASON AVE
5919,5,O,901,921,S MAY ST
5920,143,O,1831,1889,N MAUD AVE
5921,5,O,703,737,S MAY ST
5922,149,E,2,100,N MAYFIELD AVE
5924,19,O,1105,1145,S MAYFIELD AVE
5925,105,O,5301,5337,S MAYFIELD AVE
5926,983,O,3401,3499,W MCLEAN AVE
5927,1223,O,3601,3699,W MCLEAN AVE
5928,26,E,1606,1658,N MCVICKER AVE
5929,367,O,3401,3441,W MEDILL AVE
5930,1061,O,5601,5659,S MELVINA AVE
5931,549,E,432,450,N MENARD AVE
5932,1299,O,3101,3199,N MENARD AVE
5933,1005,O,4501,4599,N MENARD AVE
5934,29,E,5416,5448,S MENARD AVE
5935,758,O,5701,5759,S MERRIMAC AVE
5936,1129,O,2601,2699,S MICHIGAN AVE
5937,1129,O,2801,2899,S MICHIGAN AVE
5939,674,O,7501,7599,S MICHIGAN AVE
5940,964,O,7801,7847,S MICHIGAN AVE
5941,269,O,7915,7959,S MICHIGAN AVE
5942,129,E,8704,8758,S MICHIGAN AVE
5943,1293,O,9401,9499,S MICHIGAN AVE
5944,713,E,9700,9798,S MICHIGAN AVE
5945,143,O,2601,2663,N MILDRED AVE
5946,383,E,2800,2898,N MILDRED AVE
5947,1127,E,800,898,N MONTICELLO AVE
5948,270,O,1401,1459,N MONTICELLO AVE
5949,367,E,2300,2344,N MONTICELLO AVE
5950,424,E,3100,3144,N MONTICELLO AVE
5951,107,O,4501,4557,N MONTICELLO AVE
5952,146,O,4815,4859,N MONTICELLO AVE
5953,107,O,4415,4459,N MONTICELLO AVE
5954,139,O,2301,2399,N MOODY AVE
5955,5,O,801,899,S MORGAN ST
5956,1331,O,1501,1599,S MORGAN ST
5957,604,O,1001,1099,N MOZART ST
5958,96,E,2616,2654,N MOZART ST
5959,96,O,2701,2755,N MOZART ST
5960,1239,O,6301,6399,S MOZART ST
5961,1168,O,2101,2165,N MULLIGAN AVE
5962,1425,O,2301,2399,N MULLIGAN AVE
5963,1433,E,1100,1198,E 62ND ST
5964,168,E,900,958,N HONORE ST
5965,26,O,2301,2359,N NORDICA AVE
5966,119,O,159,171,W GOETHE ST
5967,107,O,3701,3755,W WILSON AVE
5968,62,O,4807,4859,N WINCHESTER AVE
5969,62,O,4901,4999,N WINCHESTER AVE
5970,375,E,6444,6460,N WINCHESTER AVE
5971,264,E,4636,4664,N LARAMIE AVE
5972,1191,O,8901,8999,S LAFLIN ST
5974,244,E,1000,1000,N LAKE SHORE DR
5976,118,E,1120,1120,N LAKE SHORE DR
5978,74,E,1150,1150,N LAKE SHORE DR
5980,143,O,2301,2399,N LAKEWOOD AVE
5982,1232,O,5801,5899,S WHIPPLE ST
5983,187,O,6201,6243,S WHIPPLE ST
5984,154,O,1311,1339,N WICKER PARK AVE
5986,640,O,4501,4599,W WILCOX ST
5987,846,O,711,749,N WILLARD CT
5988,168,O,901,969,N WINCHESTER AVE
5989,12,O,9401,9441,S LEAVITT ST
5990,12,O,9515,9559,S LEAVITT ST
5991,116,O,3215,3255,W LELAND AVE
5992,113,E,3804,3806,W LELAND AVE
5993,108,O,6101,6127,N LENOX AVE
5994,1273,O,6201,6299,N LEOTI AVE
5995,156,E,6400,6470,N LEOTI AVE
5996,988,O,4901,4949,N LESTER AVE
5997,5,O,1201,1229,W LEXINGTON ST
5998,5,E,1410,1458,W LEXINGTON ST
5999,250,O,2701,2759,N LINDER AVE
6000,143,O,1201,1249,W LILL AVE
6001,1329,O,2401,2499,N LINDER AVE
6002,1102,O,2901,2999,N LINDER AVE
6003,1162,O,3001,3099,N LINDER AVE
6004,387,O,4719,4775,N LINDER AVE
6005,101,O,5015,5055,N LOCKWOOD AVE
6006,4,O,5201,5259,S LOCKWOOD AVE
6007,4,E,5318,5332,S LOCKWOOD AVE
6008,264,O,4735,4755,N LONDON AVE
6009,1166,E,2,50,N LONG AVE
6010,19,O,701,799,N LONG AVE
6011,829,O,1501,1599,N LONG AVE
6012,101,O,5033,5055,N LONG AVE
6013,101,O,5101,5199,N LONG AVE
6014,5,O,801,851,S LOOMIS ST
6015,253,O,8801,8849,S LOOMIS ST
6016,51,O,1503,1547,N LOREL AVE
6017,1295,O,2801,2899,N LOTUS AVE
6018,1250,O,2901,2999,N LOTUS AVE
6019,101,O,5101,5159,N LOTUS AVE
6020,101,O,5501,5599,N LOTUS AVE
6021,1137,O,7901,7999,S LOWE AVE
6023,963,O,1601,1699,N LOWELL AVE
6024,1100,O,2201,2299,N LOWELL AVE
6025,519,E,7506,7556,S LUELLA AVE
6026,374,O,2801,2857,N LUNA AVE
6027,1045,O,2901,2959,N LUNA AVE
6028,76,O,5615,5627,N LUNA AVE
6029,102,O,2401,2499,W LYNDALE ST
6030,102,O,2801,2869,W LYNDALE ST
6031,102,O,2901,2955,W LYNDALE ST
6032,738,O,501,599,W VAN BUREN ST
6033,151,O,4401,4459,W VAN BUREN ST
6035,12,E,9400,9442,S VANDERPOEL AVE
6036,1311,O,6501,6599,S VERNON AVE
6037,5,E,1106,1134,W VERNON PARK PL
6038,159,O,10005,10057,S UNION AVE
6039,1433,O,6101,6199,S UNIVERSITY AVE
6040,156,O,6401,6449,N TAHOMA AVE
6041,102,O,2101,2229,N TALMAN AVE
6042,1400,O,6001,6099,N TALMAN AVE
6043,204,O,1011,1087,N MARSHFIELD AVE
6044,369,E,5700,5798,S MARYLAND AVE
6045,195,O,8401,8499,S MARYLAND AVE
6046,149,O,111,155,N MASON AVE
6047,149,O,301,335,N MASON AVE
6048,155,O,1615,1657,N MONTICELLO AVE
6049,877,O,1701,1751,N MONTICELLO AVE
6050,1240,O,2201,2299,N MONTICELLO AVE
6051,1351,O,6301,6399,N MONTICELLO AVE
6052,1113,O,401,465,N MORGAN ST
6053,5,O,901,999,S MORGAN ST
6054,355,O,3401,3439,S MORGAN ST
6055,481,E,9400,9458,S MORGAN ST
6056,845,O,901,999,N MOZART ST
6057,96,O,2401,2489,N MOZART ST
6058,96,O,2501,2599,N MOZART ST
6059,994,O,5001,5099,N MOZART ST
6060,203,O,4121,4153,S MOZART ST
6061,958,O,6201,6299,S MOZART ST
6062,1169,O,2201,2299,N MULLIGAN AVE
6063,255,O,2901,2999,N MULLIGAN AVE
6064,35,O,5401,5433,S MULLIGAN AVE
6065,7,O,5515,5557,S MULLIGAN AVE
6066,6,O,3801,3847,W MYRICK ST
6067,29,O,5601,5699,S NAGLE AVE
6069,478,O,6201,6245,S NAGLE AVE
6070,49,E,5804,5856,N NAGLE AVE
6071,26,O,1615,1655,N NASHVILLE AVE
6072,1398,O,2901,2999,N NASHVILLE AVE
6073,1350,O,5501,5529,N NASHVILLE AVE
6074,115,O,6301,6399,S NASHVILLE AVE
6075,1121,O,1621,1651,N NATCHEZ AVE
6076,1015,O,2901,2999,N NATCHEZ AVE
6077,661,O,5601,5699,S NATCHEZ AVE
6078,449,O,6301,6343,S NATCHEZ AVE
6079,1082,O,6401,6499,S NATCHEZ AVE
6080,26,O,1615,1657,N NATOMA AVE
6081,1246,O,3501,3599,N NATOMA AVE
6083,383,O,1701,1759,W NELSON ST
6084,889,O,4801,4899,W NELSON ST
6085,30,E,5844,5858,S NEW ENGLAND AVE
6086,176,O,6331,6363,N NEWARK AVE
6088,1397,O,3101,3159,N NORMANDY AVE
6089,80,O,801,899,S OAKLEY BLVD
6091,101,O,5301,5359,W WINONA ST
6092,101,O,5101,5157,W WINNEMAC AVE
6093,101,O,5201,5259,W WINNEMAC AVE
6094,56,O,6561,6577,N WINTHROP AVE
6095,142,O,301,357,W WISCONSIN ST
6096,143,O,801,853,W WISCONSIN ST
6097,168,O,601,699,N WOLCOTT AVE
6098,154,O,1601,1687,N WOLCOTT AVE
6100,62,O,4803,4859,N WOLCOTT AVE
6101,383,O,801,899,W WOLFRAM ST
6102,383,O,901,999,W WOLFRAM ST
6103,383,O,1101,1199,W WOLFRAM ST
6104,240,O,5201,5299,W WOLFRAM ST
6105,1306,O,6935,6999,W WOLFRAM ST
6109,143,O,813,863,W WRIGHTWOOD AVE
6110,143,O,1201,1267,W WRIGHTWOOD AVE
6111,100,O,3301,3321,W WRIGHTWOOD AVE
6112,47,O,3305,3333,N LAVERGNE AVE
6113,51,O,1501,1599,N LAWLER AVE
6114,1387,O,4401,4499,S LAWLER AVE
6115,62,O,2005,2011,W LELAND AVE
6116,62,E,2016,2034,W LELAND AVE
6117,92,O,2501,2599,W LELAND AVE
6118,759,O,2401,2459,W THOMAS ST
6119,1085,E,500,532,N PEORIA ST
6120,1453,O,2601,2667,W PERSHING RD
6121,157,O,2901,2935,S THROOP ST
6122,31,O,1805,1857,W PERSHING RD
6123,383,O,3801,3899,N WILTON AVE
6124,168,O,1001,1099,N WINCHESTER AVE
6125,168,O,1101,1199,N WINCHESTER AVE
6126,252,O,4601,4645,S WINCHESTER AVE
6127,12,O,9401,9499,S WINCHESTER AVE
6128,107,O,3723,3755,W WINDSOR AVE
6129,1618,E,4310,4356,N LEAVITT ST
6130,1618,E,4310,4350,N OAKLEY AVE
6131,62,O,4601,4725,N WOLCOTT AVE
6132,62,O,4901,4999,N WOLCOTT AVE
6133,252,O,4601,4653,S WOLCOTT AVE
6134,383,O,1001,1099,W WOLFRAM ST
6135,109,O,2101,2155,W 24TH ST
6136,1163,O,5201,5299,W WRIGHTWOOD AVE
6137,705,O,5901,5999,W WRIGHTWOOD AVE
6138,87,E,7800,7848,S LANGLEY AVE
6139,38,O,5101,5199,S LAPORTE AVE
6140,183,O,2301,2395,N MEADE AVE
6141,143,O,2701,2799,N LEHMANN CT
6142,213,O,1703,1757,N MCVICKER AVE
6143,117,E,5546,5566,N MEADE AVE
6144,383,O,1201,1299,W MELROSE ST
6145,26,E,6906,6998,W MEDILL AVE
6146,383,O,1501,1599,W MELROSE ST
6147,47,O,4817,4857,W MELROSE ST
6148,383,O,1301,1399,W MELROSE ST
6149,47,E,5400,5458,W MELROSE ST
6150,984,O,5801,5899,W MELROSE ST
6151,139,E,2304,2350,N MELVINA AVE
6152,145,E,4618,4650,N MELVINA AVE
6153,1064,O,5101,5133,W MONROE ST
6154,881,O,5501,5599,W MONROE ST
6155,1300,O,2901,2999,N MONT CLARE AVE
6156,22,O,5401,5429,N MONT CLARE AVE
6157,143,O,901,907,W MONTANA ST
6158,102,O,2301,2399,W MONTANA ST
6160,408,O,4601,4653,W MONTANA ST
6161,397,O,4701,4753,W MONTANA ST
6162,1031,O,6001,6099,W NELSON ST
6163,22,E,5516,5530,N NEVA AVE
6164,59,O,5101,5129,N NEVA AVE
6165,22,O,5341,5367,N NEVA AVE
6167,11,O,5601,5659,S NEVA AVE
6168,262,E,3800,3856,N NEW ENGLAND AVE
6169,1374,O,2801,2857,N NEWLAND AVE
6171,1172,O,3501,3559,N NORMANDY AVE
6172,142,O,1611,1649,N NORTH PARK AVE
6173,142,O,1701,1761,N NORTH PARK AVE
6174,56,O,1025,1065,W NORTH SHORE AVE
6175,56,E,1100,1148,W NORTH SHORE AVE
6176,56,O,1213,1265,W NORTH SHORE AVE
6177,56,E,1300,1344,W NORTH SHORE AVE
6178,8,O,7743,7767,W NORTH SHORE AVE
6179,1126,E,406,456,E NORTH WATER ST
6180,49,O,5631,5681,N NORTHCOTT AVE
6182,22,O,5401,5465,N NOTTINGHAM AVE
6183,22,O,5501,5529,N NOTTINGHAM AVE
6184,20,O,5701,5711,N NOTTINGHAM AVE
6185,30,O,5701,5759,S NOTTINGHAM AVE
6186,59,O,5215,5243,N OAK PARK AVE
6187,30,O,5515,5555,S OAK PARK AVE
6188,383,O,701,799,W OAKDALE AVE
6189,92,E,4812,4856,W OAKDALE AVE
6190,80,O,701,753,S OAKLEY BLVD
6191,160,O,7901,7929,S OAKLEY AVE
6192,80,O,1005,1047,S OAKLEY BLVD
6193,279,O,3501,3559,S OAKLEY AVE
6194,1301,O,3001,3099,N OCONTO AVE
6195,262,O,3101,3139,N OCONTO AVE
6196,41,E,5304,5328,N OCONTO AVE
6197,14,O,5805,5843,N OCONTO AVE
6199,1165,O,5701,5799,N OCTAVIA AVE
6200,1182,O,3101,3199,N OCTAVIA AVE
6201,1438,O,201,299,N PAULINA ST
6202,1315,O,1301,1399,S PAULINA ST
6203,816,O,1601,1699,S PAULINA ST
6204,1411,O,8701,8799,S PAXTON AVE
6205,168,O,1701,1799,W PEARSON ST
6206,120,O,5001,5029,W PENSACOLA AVE
6207,5,O,1011,1077,W POLK ST
6208,5,O,1411,1455,W POLK ST
6209,80,O,2301,2341,W POLK ST
6210,974,O,6601,6699,N PONCHARTRAIN BLVD
6211,143,O,2701,2787,N RACINE AVE
6212,383,O,3201,3299,N RACINE AVE
6213,383,E,3300,3398,N RACINE AVE
6214,383,O,3401,3499,N RACINE AVE
6215,383,O,3501,3599,N RACINE AVE
6216,383,O,3601,3699,N RACINE AVE
6217,383,O,3701,3799,N RACINE AVE
6218,383,O,3801,3899,N RACINE AVE
6219,1130,E,4622,4654,N RACINE AVE
6220,5,O,701,725,N RACINE AVE
6221,5,E,800,814,S RACINE AVE
6222,5,E,1004,1038,S RACINE AVE
6223,41,E,7218,7260,W RASCHER AVE
6224,41,O,7305,7357,W RASCHER AVE
6226,383,O,3501,3599,N RETA AVE
6227,132,O,4301,4339,N RICHMOND ST
6228,1333,E,6000,6054,N RICHMOND ST
6229,1333,O,6001,6055,N RICHMOND ST
6230,1174,O,4501,4599,S RICHMOND ST
6233,832,O,1501,1599,N RIDGEWAY AVE
6234,1008,O,4815,4857,S RIDGEWAY AVE
6235,143,E,1800,1898,N SHEFFIELD AVE
6236,143,E,1900,1998,N SHEFFIELD AVE
6237,143,O,1901,1999,N SHEFFIELD AVE
6238,759,O,1001,1099,N ROCKWELL ST
6239,346,O,2901,2955,N ROCKWELL ST
6240,43,O,5201,5299,N ROCKWELL ST
6241,383,O,701,799,W ROSCOE ST
6242,383,O,801,899,W ROSCOE ST
6243,346,O,2815,2855,N ROCKWELL ST
6244,383,O,901,999,W ROSCOE ST
6245,383,O,1001,1099,W ROSCOE ST
6246,383,E,1100,1198,W ROSCOE ST
6247,383,O,1101,1199,W ROSCOE ST
6248,383,O,1201,1299,W ROSCOE ST
6249,383,O,1301,1399,W ROSCOE ST
6250,383,O,1401,1499,W ROSCOE ST
6251,383,O,1501,1599,W ROSCOE ST
6252,94,O,4015,4041,W ROSCOE ST
6253,1032,O,4101,4129,W ROSCOE ST
6254,586,O,4133,4155,W ROSCOE ST
6255,55,O,4705,4753,W ROSCOE ST
6256,47,O,4811,4863,W ROSCOE ST
6257,47,O,4901,4957,W ROSCOE ST
6258,45,O,5901,5957,W ROSCOE ST
6259,65,O,1601,1653,W ROSEHILL DR
